,Date,GLD,S&P500,NASDAQ,上证指数,深圳成指,创业板指数,恒生指数,美国债券
1959,2016-11-25,112.61,2213.35,5398.92,3261.94,11036.52,2167.53,22723.45,108.17
1960,2016-11-28,113.8,2201.72,5368.81,3277.0,11068.86,2166.04,22830.57,108.55
1961,2016-11-29,113.27,2204.66,5379.92,3282.92,11034.69,2160.35,22737.07,108.67
1962,2016-11-30,111.75,2198.81,5323.68,3250.03,11012.18,2183.05,22789.77,108.24
1963,2016-12-01,111.54,2191.08,5251.11,3273.31,11088.15,2181.93,22878.23,107.68
1964,2016-12-02,112.14,2191.95,5255.65,3243.84,10912.62,2143.45,22564.82,108.02
1965,2016-12-05,111.54,2204.71,5308.89,3204.71,10784.32,2143.88,22505.55,108.11
1966,2016-12-06,111.43,2212.23,5333.0,3199.65,10779.76,2122.26,22675.15,108.09
1967,2016-12-07,111.83,2241.35,5393.76,3222.24,10855.71,2134.99,22800.92,108.37
1968,2016-12-08,111.57,2246.19,5417.36,3215.37,10812.29,2114.71,22861.84,108.17
1969,2016-12-09,110.4,2259.53,5444.5,3232.88,10789.61,2099.89,22760.98,107.84
1970,2016-12-12,110.82,2256.96,5412.54,3152.97,10302.84,1984.39,22433.02,107.74
1971,2016-12-13,110.45,2271.72,5463.83,3155.04,10332.27,1985.04,22446.7,107.88
1972,2016-12-14,108.83,2253.28,5436.67,3140.53,10232.81,1963.08,22456.62,107.29
1973,2016-12-15,107.34,2262.03,5456.85,3117.68,10256.1,1975.85,22059.4,107.16
1974,2016-12-16,108.05,2258.07,5437.16,3122.98,10334.75,1998.11,22020.75,107.23
1975,2016-12-19,108.59,2262.53,5457.44,3118.08,10283.15,1980.41,21832.68,107.51
1976,2016-12-20,107.79,2270.76,5483.94,3102.88,10245.32,1982.3,21729.06,107.41
1977,2016-12-21,107.85,2265.18,5471.43,3137.43,10313.56,1991.7,21809.8,107.64
1978,2016-12-22,107.59,2260.96,5447.42,3139.56,10306.91,1986.27,21636.2,107.39
1979,2016-12-23,107.93,2263.79,5462.69,3110.15,10199.85,1964.54,21574.76,107.42
1980,2016-12-27,108.56,2268.88,5487.44,3114.66,10230.56,1968.62,21574.76,107.34
1981,2016-12-28,108.86,2249.92,5438.56,3102.24,10187.15,1957.15,21754.74,107.51
1982,2016-12-29,110.29,2249.26,5432.09,3096.1,10159.44,1959.24,21790.91,107.84
1983,2016-12-30,109.61,2238.83,5383.12,3103.64,10177.13,1962.06,22002.77,108.06
